accident_id,location_id,location_name,latitude,longitude,accident_date,accident_time,day_of_week,weather_condition,road_type,traffic_density,vehicle_type,accident_severity,num_casualties
561,18,Doranda,23.3359705,85.3250001,2024-11-13,19:11:00,Wednesday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Fatal,1
572,18,Doranda,23.3359705,85.3250001,2022-01-10,08:06:00,Monday,Clear,Highway,Medium,Two-Wheeler,Serious,2
579,18,Doranda,23.3359705,85.3250001,2021-02-09,21:12:00,Tuesday,Rainy,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
616,18,Doranda,23.3359705,85.3250001,2023-02-04,20:16:00,Saturday,Clear,Main Road,Low,Two-Wheeler,Minor,0
699,18,Doranda,23.3359705,85.3250001,2021-03-21,16:56:00,Sunday,Foggy,Residential Road,High,Two-Wheeler,Minor,0
718,18,Doranda,23.3359705,85.3250001,2025-12-05,18:58:00,Friday,Rainy,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
758,18,Doranda,23.3359705,85.3250001,2024-10-07,19:56:00,Monday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,1
767,18,Doranda,23.3359705,85.3250001,2025-05-25,10:45:00,Sunday,Foggy,Chowk/Intersection,High,Car,Minor,0
797,18,Doranda,23.3359705,85.3250001,2023-05-05,06:20:00,Friday,Foggy,Highway,High,Car,Minor,0
858,18,Doranda,23.3359705,85.3250001,2022-05-11,18:19:00,Wednesday,Clear,Highway,Low,Auto-Rickshaw,Fatal,4
892,18,Doranda,23.3359705,85.3250001,2022-12-01,08:34:00,Thursday,Foggy,Main Road,High,Car,Minor,1
988,18,Doranda,23.3359705,85.3250001,2024-06-13,08:00:00,Thursday,Rainy,Chowk/Intersection,High,Two-Wheeler,Serious,1
991,18,Doranda,23.3359705,85.3250001,2021-03-22,10:46:00,Monday,Clear,Main Road,High,Car,Minor,1
1085,18,Doranda,23.3359705,85.3250001,2022-01-25,12:51:00,Tuesday,Rainy,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
1087,18,Doranda,23.3359705,85.3250001,2021-08-24,18:32:00,Tuesday,Rainy,Main Road,Medium,Two-Wheeler,Minor,0
1143,18,Doranda,23.3359705,85.3250001,2024-08-07,18:38:00,Wednesday,Rainy,Highway,High,Bus,Serious,1
1161,18,Doranda,23.3359705,85.3250001,2025-12-18,09:03:00,Thursday,Stormy,Chowk/Intersection,Medium,Two-Wheeler,Fatal,2
1192,18,Doranda,23.3359705,85.3250001,2021-12-23,07:36:00,Thursday,Clear,Chowk/Intersection,High,Auto-Rickshaw,Minor,0
1270,18,Doranda,23.3359705,85.3250001,2021-08-13,07:22:00,Friday,Clear,Highway,Low,Auto-Rickshaw,Minor,1
1308,18,Doranda,23.3359705,85.3250001,2025-07-04,17:12:00,Friday,Clear,Main Road,High,Truck,Minor,0
1333,18,Doranda,23.3359705,85.3250001,2024-09-27,10:53:00,Friday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
1369,18,Doranda,23.3359705,85.3250001,2022-01-02,09:58:00,Sunday,Clear,Main Road,High,Auto-Rickshaw,Serious,1
1403,18,Doranda,23.3359705,85.3250001,2023-09-01,18:13:00,Friday,Rainy,Main Road,Low,Car,Minor,0
1413,18,Doranda,23.3359705,85.3250001,2021-12-20,20:32:00,Monday,Rainy,Residential Road,Medium,Two-Wheeler,Serious,2
1416,18,Doranda,23.3359705,85.3250001,2025-09-19,20:42:00,Friday,Foggy,Residential Road,High,Auto-Rickshaw,Serious,1
1487,18,Doranda,23.3359705,85.3250001,2025-03-17,09:23:00,Monday,Clear,Highway,Low,Two-Wheeler,Fatal,2
1581,18,Doranda,23.3359705,85.3250001,2021-03-21,08:31:00,Sunday,Clear,Chowk/Intersection,Medium,Auto-Rickshaw,Serious,1
1615,18,Doranda,23.3359705,85.3250001,2025-10-23,09:01:00,Thursday,Clear,Main Road,High,Car,Minor,0
1671,18,Doranda,23.3359705,85.3250001,2023-10-09,11:11:00,Monday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
1804,18,Doranda,23.3359705,85.3250001,2025-03-19,17:27:00,Wednesday,Clear,Chowk/Intersection,Medium,Car,Minor,0
1895,18,Doranda,23.3359705,85.3250001,2025-04-30,20:58:00,Wednesday,Clear,Residential Road,Medium,Two-Wheeler,Serious,2
1946,18,Doranda,23.3359705,85.3250001,2024-02-01,18:44:00,Thursday,Rainy,Chowk/Intersection,Low,Car,Minor,0
1976,18,Doranda,23.3359705,85.3250001,2025-12-14,18:07:00,Sunday,Rainy,Chowk/Intersection,Medium,Car,Serious,3
2010,18,Doranda,23.3359705,85.3250001,2023-02-02,08:25:00,Thursday,Clear,Chowk/Intersection,High,Car,Minor,1
2017,18,Doranda,23.3359705,85.3250001,2024-04-25,08:08:00,Thursday,Clear,Chowk/Intersection,Low,Car,Serious,2
2075,18,Doranda,23.3359705,85.3250001,2024-10-05,17:36:00,Saturday,Rainy,Chowk/Intersection,High,Two-Wheeler,Serious,1
2082,18,Doranda,23.3359705,85.3250001,2021-01-13,18:52:00,Wednesday,Clear,Highway,Low,Car,Serious,1
2157,18,Doranda,23.3359705,85.3250001,2025-07-06,20:43:00,Sunday,Clear,Chowk/Intersection,High,Auto-Rickshaw,Minor,0
2195,18,Doranda,23.3359705,85.3250001,2025-07-15,08:27:00,Tuesday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,1
2208,18,Doranda,23.3359705,85.3250001,2025-07-05,17:29:00,Saturday,Foggy,Main Road,High,Two-Wheeler,Minor,1
2250,18,Doranda,23.3359705,85.3250001,2025-07-16,10:33:00,Wednesday,Clear,Residential Road,Low,Two-Wheeler,Minor,0
2251,18,Doranda,23.3359705,85.3250001,2023-02-23,09:20:00,Thursday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
2294,18,Doranda,23.3359705,85.3250001,2025-11-24,09:29:00,Monday,Clear,Main Road,High,Car,Serious,1
2330,18,Doranda,23.3359705,85.3250001,2024-12-02,18:17:00,Monday,Clear,Main Road,Low,Truck,Serious,1
2345,18,Doranda,23.3359705,85.3250001,2023-11-25,09:52:00,Saturday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0
2355,18,Doranda,23.3359705,85.3250001,2022-11-18,18:44:00,Friday,Foggy,Residential Road,Low,Two-Wheeler,Minor,1
2375,18,Doranda,23.3359705,85.3250001,2024-12-04,20:08:00,Wednesday,Foggy,Highway,Medium,Bus,Fatal,1
2412,18,Doranda,23.3359705,85.3250001,2023-09-20,18:04:00,Wednesday,Clear,Highway,High,Car,Minor,1
2434,18,Doranda,23.3359705,85.3250001,2022-07-03,09:51:00,Sunday,Clear,Chowk/Intersection,High,Auto-Rickshaw,Serious,2
2506,18,Doranda,23.3359705,85.3250001,2025-10-24,17:23:00,Friday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0
2527,18,Doranda,23.3359705,85.3250001,2023-04-06,20:20:00,Thursday,Clear,Main Road,Medium,Auto-Rickshaw,Minor,0
2573,18,Doranda,23.3359705,85.3250001,2021-07-03,17:03:00,Saturday,Clear,Highway,Medium,Car,Serious,1
2647,18,Doranda,23.3359705,85.3250001,2025-05-20,10:49:00,Tuesday,Clear,Main Road,High,Two-Wheeler,Minor,0
2668,18,Doranda,23.3359705,85.3250001,2021-04-02,09:15:00,Friday,Rainy,Highway,Medium,Two-Wheeler,Fatal,3
2717,18,Doranda,23.3359705,85.3250001,2022-12-02,08:51:00,Friday,Rainy,Chowk/Intersection,High,Two-Wheeler,Minor,1
2719,18,Doranda,23.3359705,85.3250001,2025-09-01,08:26:00,Monday,Foggy,Residential Road,Low,Auto-Rickshaw,Serious,2
2780,18,Doranda,23.3359705,85.3250001,2023-04-06,17:38:00,Thursday,Rainy,Main Road,Low,Two-Wheeler,Fatal,1
3039,18,Doranda,23.3359705,85.3250001,2023-11-28,21:41:00,Tuesday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0
3074,18,Doranda,23.3359705,85.3250001,2024-12-31,19:07:00,Tuesday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,1
3095,18,Doranda,23.3359705,85.3250001,2025-01-21,07:23:00,Tuesday,Clear,Chowk/Intersection,High,Bus,Minor,0
3097,18,Doranda,23.3359705,85.3250001,2023-04-04,11:19:00,Tuesday,Rainy,Chowk/Intersection,Medium,Bus,Minor,0
3114,18,Doranda,23.3359705,85.3250001,2024-09-12,08:36:00,Thursday,Rainy,Highway,Low,Car,Minor,1
3115,18,Doranda,23.3359705,85.3250001,2024-07-12,10:55:00,Friday,Foggy,Main Road,Medium,Two-Wheeler,Minor,0
3155,18,Doranda,23.3359705,85.3250001,2024-07-07,09:22:00,Sunday,Clear,Chowk/Intersection,Low,Auto-Rickshaw,Minor,1
3218,18,Doranda,23.3359705,85.3250001,2023-05-24,17:53:00,Wednesday,Rainy,Main Road,Medium,Two-Wheeler,Fatal,1
3255,18,Doranda,23.3359705,85.3250001,2021-10-05,08:49:00,Tuesday,Clear,Residential Road,Low,Auto-Rickshaw,Minor,0
3376,18,Doranda,23.3359705,85.3250001,2025-08-15,08:40:00,Friday,Rainy,Main Road,High,Truck,Minor,0
3436,18,Doranda,23.3359705,85.3250001,2023-02-16,19:13:00,Thursday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
3455,18,Doranda,23.3359705,85.3250001,2021-05-21,08:34:00,Friday,Clear,Main Road,Medium,Two-Wheeler,Serious,2
3559,18,Doranda,23.3359705,85.3250001,2025-05-30,17:45:00,Friday,Clear,Chowk/Intersection,Medium,Car,Minor,1
3593,18,Doranda,23.3359705,85.3250001,2021-06-17,19:42:00,Thursday,Foggy,Highway,High,Auto-Rickshaw,Fatal,2
3618,18,Doranda,23.3359705,85.3250001,2023-01-16,18:31:00,Monday,Clear,Residential Road,High,Two-Wheeler,Serious,3
3677,18,Doranda,23.3359705,85.3250001,2024-05-04,08:22:00,Saturday,Rainy,Chowk/Intersection,Medium,Truck,Minor,0
3700,18,Doranda,23.3359705,85.3250001,2025-08-05,20:16:00,Tuesday,Rainy,Residential Road,Medium,Auto-Rickshaw,Serious,3
3745,18,Doranda,23.3359705,85.3250001,2021-02-15,08:12:00,Monday,Foggy,Chowk/Intersection,Low,Two-Wheeler,Minor,1
3766,18,Doranda,23.3359705,85.3250001,2024-01-27,19:36:00,Saturday,Clear,Highway,High,Bus,Fatal,1
3782,18,Doranda,23.3359705,85.3250001,2022-12-19,19:01:00,Monday,Clear,Residential Road,Medium,Auto-Rickshaw,Minor,0
3810,18,Doranda,23.3359705,85.3250001,2025-12-13,12:16:00,Saturday,Clear,Chowk/Intersection,Low,Truck,Serious,1
3844,18,Doranda,23.3359705,85.3250001,2022-08-01,07:49:00,Monday,Clear,Residential Road,High,Two-Wheeler,Minor,0
3849,18,Doranda,23.3359705,85.3250001,2024-05-24,08:02:00,Friday,Clear,Main Road,High,Two-Wheeler,Minor,0
3993,18,Doranda,23.3359705,85.3250001,2025-01-12,09:14:00,Sunday,Clear,Highway,High,Auto-Rickshaw,Minor,0
4043,18,Doranda,23.3359705,85.3250001,2022-07-02,16:29:00,Saturday,Clear,Main Road,High,Two-Wheeler,Minor,1
4048,18,Doranda,23.3359705,85.3250001,2022-04-14,07:09:00,Thursday,Clear,Residential Road,Low,Two-Wheeler,Minor,0
4076,18,Doranda,23.3359705,85.3250001,2025-05-20,08:21:00,Tuesday,Clear,Highway,High,Car,Serious,1
4090,18,Doranda,23.3359705,85.3250001,2022-06-14,16:59:00,Tuesday,Clear,Main Road,Medium,Two-Wheeler,Minor,0
4233,18,Doranda,23.3359705,85.3250001,2025-03-25,09:45:00,Tuesday,Clear,Main Road,Low,Bus,Minor,1
4298,18,Doranda,23.3359705,85.3250001,2025-12-25,09:47:00,Thursday,Clear,Highway,Low,Two-Wheeler,Minor,0
4361,18,Doranda,23.3359705,85.3250001,2021-10-21,17:21:00,Thursday,Rainy,Residential Road,High,Car,Serious,2
4374,18,Doranda,23.3359705,85.3250001,2021-11-01,09:38:00,Monday,Clear,Main Road,Low,Two-Wheeler,Fatal,2
4383,18,Doranda,23.3359705,85.3250001,2022-12-10,14:24:00,Saturday,Rainy,Chowk/Intersection,Low,Two-Wheeler,Fatal,1
4475,18,Doranda,23.3359705,85.3250001,2021-09-09,17:09:00,Thursday,Clear,Chowk/Intersection,Medium,Auto-Rickshaw,Minor,1
4482,18,Doranda,23.3359705,85.3250001,2022-09-24,20:37:00,Saturday,Clear,Highway,Medium,Two-Wheeler,Serious,1
4543,18,Doranda,23.3359705,85.3250001,2022-09-27,09:50:00,Tuesday,Foggy,Main Road,Medium,Truck,Serious,2
4562,18,Doranda,23.3359705,85.3250001,2022-10-02,17:02:00,Sunday,Stormy,Main Road,Medium,Car,Fatal,1
4582,18,Doranda,23.3359705,85.3250001,2021-08-09,09:50:00,Monday,Clear,Highway,High,Two-Wheeler,Fatal,1
4637,18,Doranda,23.3359705,85.3250001,2023-10-16,08:01:00,Monday,Clear,Main Road,Medium,Bus,Serious,3
4684,18,Doranda,23.3359705,85.3250001,2025-03-31,09:59:00,Monday,Foggy,Residential Road,Medium,Two-Wheeler,Minor,1
4809,18,Doranda,23.3359705,85.3250001,2022-12-23,08:09:00,Friday,Clear,Chowk/Intersection,Low,Two-Wheeler,Minor,0
4841,18,Doranda,23.3359705,85.3250001,2021-08-21,07:28:00,Saturday,Clear,Residential Road,Low,Car,Minor,1
4881,18,Doranda,23.3359705,85.3250001,2025-06-17,09:31:00,Tuesday,Foggy,Main Road,Medium,Two-Wheeler,Fatal,2
4894,18,Doranda,23.3359705,85.3250001,2025-09-28,20:18:00,Sunday,Clear,Main Road,High,Two-Wheeler,Serious,2
4925,18,Doranda,23.3359705,85.3250001,2025-10-04,15:35:00,Saturday,Clear,Main Road,High,Car,Minor,0
4961,18,Doranda,23.3359705,85.3250001,2022-04-25,07:44:00,Monday,Foggy,Chowk/Intersection,Medium,Car,Minor,1
4977,18,Doranda,23.3359705,85.3250001,2021-12-29,18:23:00,Wednesday,Rainy,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
5017,18,Doranda,23.3359705,85.3250001,2025-05-19,09:33:00,Monday,Clear,Chowk/Intersection,Low,Truck,Fatal,1
5047,18,Doranda,23.3359705,85.3250001,2021-06-11,18:23:00,Friday,Clear,Chowk/Intersection,Low,Bus,Serious,2
5073,18,Doranda,23.3359705,85.3250001,2024-12-04,11:02:00,Wednesday,Rainy,Chowk/Intersection,Low,Car,Minor,0
5143,18,Doranda,23.3359705,85.3250001,2024-08-24,07:27:00,Saturday,Clear,Main Road,Low,Two-Wheeler,Fatal,1
5193,18,Doranda,23.3359705,85.3250001,2025-01-22,07:22:00,Wednesday,Clear,Residential Road,High,Car,Minor,1
5202,18,Doranda,23.3359705,85.3250001,2021-06-02,09:38:00,Wednesday,Clear,Main Road,Medium,Two-Wheeler,Minor,1
5242,18,Doranda,23.3359705,85.3250001,2024-07-20,09:12:00,Saturday,Clear,Main Road,Medium,Truck,Serious,3
5280,18,Doranda,23.3359705,85.3250001,2021-07-21,18:14:00,Wednesday,Foggy,Main Road,Medium,Car,Serious,2
5284,18,Doranda,23.3359705,85.3250001,2022-09-24,17:27:00,Saturday,Clear,Residential Road,High,Two-Wheeler,Minor,0
5288,18,Doranda,23.3359705,85.3250001,2024-12-28,19:44:00,Saturday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
5332,18,Doranda,23.3359705,85.3250001,2023-08-01,07:38:00,Tuesday,Foggy,Highway,Low,Two-Wheeler,Fatal,1
5406,18,Doranda,23.3359705,85.3250001,2022-08-24,17:48:00,Wednesday,Foggy,Chowk/Intersection,Medium,Auto-Rickshaw,Serious,1
5455,18,Doranda,23.3359705,85.3250001,2023-04-15,08:26:00,Saturday,Clear,Residential Road,High,Car,Minor,0
5496,18,Doranda,23.3359705,85.3250001,2024-08-11,08:08:00,Sunday,Clear,Highway,High,Two-Wheeler,Serious,2
5576,18,Doranda,23.3359705,85.3250001,2024-01-19,12:43:00,Friday,Rainy,Residential Road,Low,Car,Minor,0
5591,18,Doranda,23.3359705,85.3250001,2022-08-02,16:54:00,Tuesday,Clear,Main Road,High,Car,Minor,1
5594,18,Doranda,23.3359705,85.3250001,2025-04-25,09:21:00,Friday,Clear,Chowk/Intersection,High,Auto-Rickshaw,Minor,1
5608,18,Doranda,23.3359705,85.3250001,2024-03-11,08:40:00,Monday,Stormy,Main Road,Medium,Two-Wheeler,Minor,0
5647,18,Doranda,23.3359705,85.3250001,2022-11-24,09:53:00,Thursday,Rainy,Main Road,Low,Car,Serious,1
5755,18,Doranda,23.3359705,85.3250001,2025-01-02,18:21:00,Thursday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,1
5938,18,Doranda,23.3359705,85.3250001,2024-11-23,16:47:00,Saturday,Clear,Highway,High,Two-Wheeler,Minor,0
5953,18,Doranda,23.3359705,85.3250001,2025-03-30,21:38:00,Sunday,Foggy,Residential Road,Low,Bus,Minor,0
5975,18,Doranda,23.3359705,85.3250001,2024-08-04,19:23:00,Sunday,Clear,Chowk/Intersection,Low,Car,Serious,1
6001,18,Doranda,23.3359705,85.3250001,2023-09-24,08:38:00,Sunday,Clear,Main Road,Low,Car,Serious,1
6143,18,Doranda,23.3359705,85.3250001,2023-10-18,17:30:00,Wednesday,Clear,Chowk/Intersection,High,Two-Wheeler,Serious,2
6201,18,Doranda,23.3359705,85.3250001,2024-06-13,07:36:00,Thursday,Rainy,Residential Road,High,Two-Wheeler,Minor,1
6273,18,Doranda,23.3359705,85.3250001,2025-07-03,17:51:00,Thursday,Clear,Chowk/Intersection,High,Truck,Minor,0
6297,18,Doranda,23.3359705,85.3250001,2023-12-16,09:13:00,Saturday,Clear,Main Road,High,Auto-Rickshaw,Serious,2
6317,18,Doranda,23.3359705,85.3250001,2022-09-19,07:32:00,Monday,Clear,Chowk/Intersection,Low,Car,Minor,0
6326,18,Doranda,23.3359705,85.3250001,2025-09-24,11:05:00,Wednesday,Clear,Chowk/Intersection,Low,Bus,Fatal,1
6343,18,Doranda,23.3359705,85.3250001,2024-05-22,09:03:00,Wednesday,Clear,Main Road,Low,Auto-Rickshaw,Fatal,1
6385,18,Doranda,23.3359705,85.3250001,2025-11-12,18:52:00,Wednesday,Foggy,Chowk/Intersection,High,Car,Minor,0
6396,18,Doranda,23.3359705,85.3250001,2023-07-09,20:27:00,Sunday,Clear,Chowk/Intersection,Medium,Truck,Serious,3
6441,18,Doranda,23.3359705,85.3250001,2023-01-05,09:23:00,Thursday,Rainy,Main Road,High,Two-Wheeler,Minor,0
6480,18,Doranda,23.3359705,85.3250001,2023-04-23,09:38:00,Sunday,Clear,Highway,High,Car,Serious,1
6496,18,Doranda,23.3359705,85.3250001,2024-11-13,19:34:00,Wednesday,Clear,Main Road,Medium,Car,Serious,1
6503,18,Doranda,23.3359705,85.3250001,2024-11-01,20:12:00,Friday,Foggy,Main Road,High,Auto-Rickshaw,Fatal,2
6520,18,Doranda,23.3359705,85.3250001,2022-05-25,19:40:00,Wednesday,Clear,Highway,High,Truck,Serious,1
6593,18,Doranda,23.3359705,85.3250001,2021-03-21,17:06:00,Sunday,Clear,Chowk/Intersection,Medium,Car,Serious,3
6616,18,Doranda,23.3359705,85.3250001,2024-04-11,19:19:00,Thursday,Clear,Chowk/Intersection,Low,Two-Wheeler,Minor,0
6665,18,Doranda,23.3359705,85.3250001,2024-06-21,09:17:00,Friday,Clear,Chowk/Intersection,Low,Car,Minor,0
6677,18,Doranda,23.3359705,85.3250001,2025-10-22,10:16:00,Wednesday,Clear,Highway,Medium,Bus,Fatal,1
6681,18,Doranda,23.3359705,85.3250001,2022-09-18,16:06:00,Sunday,Rainy,Chowk/Intersection,High,Car,Serious,1
6682,18,Doranda,23.3359705,85.3250001,2022-08-30,09:03:00,Tuesday,Rainy,Main Road,High,Car,Serious,2
6693,18,Doranda,23.3359705,85.3250001,2023-10-02,07:22:00,Monday,Clear,Highway,Low,Two-Wheeler,Serious,1
6706,18,Doranda,23.3359705,85.3250001,2022-04-05,07:09:00,Tuesday,Foggy,Main Road,Low,Truck,Minor,1
6761,18,Doranda,23.3359705,85.3250001,2021-12-12,13:48:00,Sunday,Clear,Main Road,High,Car,Minor,1
6798,18,Doranda,23.3359705,85.3250001,2022-03-03,11:00:00,Thursday,Clear,Main Road,Medium,Car,Serious,1
6802,18,Doranda,23.3359705,85.3250001,2025-10-01,18:28:00,Wednesday,Rainy,Chowk/Intersection,Low,Car,Serious,2
6837,18,Doranda,23.3359705,85.3250001,2021-02-22,18:37:00,Monday,Clear,Chowk/Intersection,High,Two-Wheeler,Fatal,1
6850,18,Doranda,23.3359705,85.3250001,2022-01-20,08:52:00,Thursday,Clear,Main Road,Medium,Car,Minor,1
6866,18,Doranda,23.3359705,85.3250001,2024-06-11,06:34:00,Tuesday,Clear,Main Road,Medium,Two-Wheeler,Minor,0
6891,18,Doranda,23.3359705,85.3250001,2024-03-01,21:20:00,Friday,Clear,Chowk/Intersection,High,Car,Minor,0
6904,18,Doranda,23.3359705,85.3250001,2023-04-15,17:37:00,Saturday,Rainy,Main Road,High,Truck,Serious,1
6907,18,Doranda,23.3359705,85.3250001,2023-11-02,17:42:00,Thursday,Rainy,Main Road,High,Auto-Rickshaw,Minor,0
7020,18,Doranda,23.3359705,85.3250001,2024-11-08,19:46:00,Friday,Rainy,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
7061,18,Doranda,23.3359705,85.3250001,2022-09-07,10:51:00,Wednesday,Stormy,Residential Road,High,Truck,Fatal,1
7117,18,Doranda,23.3359705,85.3250001,2023-10-02,07:22:00,Monday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Fatal,1
7118,18,Doranda,23.3359705,85.3250001,2021-01-28,21:57:00,Thursday,Rainy,Residential Road,Medium,Car,Minor,0
7137,18,Doranda,23.3359705,85.3250001,2025-01-25,17:20:00,Saturday,Clear,Highway,Medium,Two-Wheeler,Fatal,1
7172,18,Doranda,23.3359705,85.3250001,2025-10-01,11:19:00,Wednesday,Stormy,Chowk/Intersection,Low,Auto-Rickshaw,Serious,3
7199,18,Doranda,23.3359705,85.3250001,2025-07-18,17:11:00,Friday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0
7220,18,Doranda,23.3359705,85.3250001,2024-09-23,08:39:00,Monday,Rainy,Highway,Medium,Two-Wheeler,Serious,1
7291,18,Doranda,23.3359705,85.3250001,2023-06-13,20:08:00,Tuesday,Clear,Residential Road,High,Two-Wheeler,Serious,2
7301,18,Doranda,23.3359705,85.3250001,2025-09-10,21:01:00,Wednesday,Rainy,Residential Road,High,Two-Wheeler,Serious,2
7310,18,Doranda,23.3359705,85.3250001,2022-01-28,08:32:00,Friday,Clear,Residential Road,High,Truck,Minor,0
7375,18,Doranda,23.3359705,85.3250001,2021-05-24,06:04:00,Monday,Clear,Chowk/Intersection,Low,Two-Wheeler,Minor,0
7382,18,Doranda,23.3359705,85.3250001,2021-08-30,09:30:00,Monday,Clear,Residential Road,Medium,Bus,Fatal,2
7399,18,Doranda,23.3359705,85.3250001,2025-03-26,10:59:00,Wednesday,Clear,Chowk/Intersection,Medium,Bus,Minor,0
7413,18,Doranda,23.3359705,85.3250001,2022-10-18,09:30:00,Tuesday,Rainy,Main Road,High,Truck,Minor,0
7526,18,Doranda,23.3359705,85.3250001,2022-12-10,18:11:00,Saturday,Clear,Highway,Low,Two-Wheeler,Minor,0
7595,18,Doranda,23.3359705,85.3250001,2023-02-13,12:24:00,Monday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0
7647,18,Doranda,23.3359705,85.3250001,2025-02-02,09:26:00,Sunday,Rainy,Main Road,Low,Two-Wheeler,Minor,0
7757,18,Doranda,23.3359705,85.3250001,2021-01-29,06:58:00,Friday,Rainy,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
7768,18,Doranda,23.3359705,85.3250001,2021-02-13,09:36:00,Saturday,Clear,Highway,Medium,Two-Wheeler,Serious,3
7927,18,Doranda,23.3359705,85.3250001,2021-02-12,16:23:00,Friday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Fatal,3
7961,18,Doranda,23.3359705,85.3250001,2021-02-08,18:58:00,Monday,Clear,Main Road,Low,Two-Wheeler,Serious,1
190,19,Kadru,23.3499133,85.3136565,2021-10-24,10:52:00,Sunday,Rainy,Residential Road,High,Two-Wheeler,Fatal,2
195,19,Kadru,23.3499133,85.3136565,2024-03-27,18:23:00,Wednesday,Clear,Highway,High,Car,Serious,1
401,19,Kadru,23.3499133,85.3136565,2022-06-28,08:31:00,Tuesday,Rainy,Highway,Medium,Two-Wheeler,Minor,1
650,19,Kadru,23.3499133,85.3136565,2023-09-25,18:14:00,Monday,Clear,Main Road,High,Truck,Fatal,1
670,19,Kadru,23.3499133,85.3136565,2025-12-01,20:54:00,Monday,Rainy,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
671,19,Kadru,23.3499133,85.3136565,2023-02-28,08:47:00,Tuesday,Foggy,Highway,Medium,Car,Serious,2
686,19,Kadru,23.3499133,85.3136565,2024-10-13,06:14:00,Sunday,Foggy,Main Road,High,Two-Wheeler,Fatal,2
832,19,Kadru,23.3499133,85.3136565,2022-08-08,20:42:00,Monday,Clear,Residential Road,Medium,Bus,Minor,0
862,19,Kadru,23.3499133,85.3136565,2024-06-13,19:43:00,Thursday,Clear,Main Road,Medium,Two-Wheeler,Minor,0
888,19,Kadru,23.3499133,85.3136565,2023-03-12,10:53:00,Sunday,Rainy,Residential Road,Low,Car,Fatal,1
927,19,Kadru,23.3499133,85.3136565,2023-12-03,10:55:00,Sunday,Clear,Chowk/Intersection,High,Auto-Rickshaw,Minor,0
998,19,Kadru,23.3499133,85.3136565,2022-09-20,18:42:00,Tuesday,Stormy,Chowk/Intersection,Low,Car,Minor,0
1081,19,Kadru,23.3499133,85.3136565,2024-12-02,19:33:00,Monday,Clear,Chowk/Intersection,Medium,Car,Minor,0
1157,19,Kadru,23.3499133,85.3136565,2025-08-29,17:09:00,Friday,Rainy,Highway,Medium,Two-Wheeler,Serious,1
1229,19,Kadru,23.3499133,85.3136565,2021-04-30,19:55:00,Friday,Clear,Highway,High,Two-Wheeler,Minor,0
1238,19,Kadru,23.3499133,85.3136565,2022-09-14,08:33:00,Wednesday,Clear,Main Road,Medium,Truck,Minor,0
1256,19,Kadru,23.3499133,85.3136565,2024-03-28,20:34:00,Thursday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,1
1271,19,Kadru,23.3499133,85.3136565,2025-11-12,08:49:00,Wednesday,Clear,Chowk/Intersection,High,Auto-Rickshaw,Minor,0
1337,19,Kadru,23.3499133,85.3136565,2024-07-25,11:02:00,Thursday,Clear,Main Road,Low,Bus,Minor,0
1340,19,Kadru,23.3499133,85.3136565,2025-01-20,08:06:00,Monday,Clear,Highway,High,Auto-Rickshaw,Minor,1
1372,19,Kadru,23.3499133,85.3136565,2025-03-29,09:34:00,Saturday,Clear,Residential Road,High,Two-Wheeler,Minor,0
1391,19,Kadru,23.3499133,85.3136565,2021-08-17,06:12:00,Tuesday,Rainy,Chowk/Intersection,Medium,Auto-Rickshaw,Minor,0
1529,19,Kadru,23.3499133,85.3136565,2022-07-20,09:24:00,Wednesday,Clear,Main Road,Low,Bus,Minor,0
