accident_id,location_id,location_name,latitude,longitude,accident_date,accident_time,day_of_week,weather_condition,road_type,traffic_density,vehicle_type,accident_severity,num_casualties,hour,is_weekend,time_of_day,is_rush_hour,month,year,is_adverse_weather
3237,28,Ratu Chatti,23.4180934,85.2132359,2023-07-01,09:38:00,Saturday,Clear,Residential Road,High,Auto-Rickshaw,Minor,1,9,True,Morning,True,7,2023,False
3311,28,Ratu Chatti,23.4180934,85.2132359,2024-06-17,20:16:00,Monday,Clear,Main Road,Low,Auto-Rickshaw,Minor,0,20,False,Evening,True,6,2024,False
3313,28,Ratu Chatti,23.4180934,85.2132359,2023-01-22,09:30:00,Sunday,Clear,Main Road,High,Car,Fatal,1,9,True,Morning,True,1,2023,False
3323,28,Ratu Chatti,23.4180934,85.2132359,2021-12-09,08:24:00,Thursday,Rainy,Highway,High,Two-Wheeler,Serious,1,8,False,Morning,True,12,2021,True
3335,28,Ratu Chatti,23.4180934,85.2132359,2024-12-06,17:51:00,Friday,Clear,Highway,Medium,Two-Wheeler,Minor,1,17,False,Evening,True,12,2024,False
3382,28,Ratu Chatti,23.4180934,85.2132359,2021-03-27,18:09:00,Saturday,Clear,Chowk/Intersection,High,Car,Serious,2,18,True,Evening,True,3,2021,False
3437,28,Ratu Chatti,23.4180934,85.2132359,2024-05-01,17:25:00,Wednesday,Foggy,Residential Road,High,Two-Wheeler,Minor,0,17,False,Evening,True,5,2024,True
3521,28,Ratu Chatti,23.4180934,85.2132359,2022-03-25,09:11:00,Friday,Rainy,Chowk/Intersection,Low,Two-Wheeler,Minor,1,9,False,Morning,True,3,2022,True
3532,28,Ratu Chatti,23.4180934,85.2132359,2024-07-12,19:12:00,Friday,Stormy,Main Road,Medium,Car,Fatal,2,19,False,Evening,True,7,2024,True
3601,28,Ratu Chatti,23.4180934,85.2132359,2025-12-28,17:00:00,Sunday,Rainy,Chowk/Intersection,High,Auto-Rickshaw,Serious,2,17,True,Evening,True,12,2025,True
3603,28,Ratu Chatti,23.4180934,85.2132359,2025-05-06,17:15:00,Tuesday,Clear,Chowk/Intersection,Medium,Car,Minor,1,17,False,Evening,True,5,2025,False
3658,28,Ratu Chatti,23.4180934,85.2132359,2023-03-23,18:19:00,Thursday,Rainy,Main Road,Medium,Two-Wheeler,Fatal,3,18,False,Evening,True,3,2023,True
3689,28,Ratu Chatti,23.4180934,85.2132359,2021-11-21,17:58:00,Sunday,Stormy,Main Road,Low,Auto-Rickshaw,Minor,0,17,True,Evening,True,11,2021,True
3718,28,Ratu Chatti,23.4180934,85.2132359,2024-03-04,19:12:00,Monday,Stormy,Main Road,High,Two-Wheeler,Serious,1,19,False,Evening,True,3,2024,True
3765,28,Ratu Chatti,23.4180934,85.2132359,2021-02-04,09:45:00,Thursday,Clear,Chowk/Intersection,Medium,Truck,Minor,0,9,False,Morning,True,2,2021,False
3770,28,Ratu Chatti,23.4180934,85.2132359,2021-09-11,17:58:00,Saturday,Clear,Highway,Low,Car,Minor,0,17,True,Evening,True,9,2021,False
3771,28,Ratu Chatti,23.4180934,85.2132359,2023-01-09,09:04:00,Monday,Rainy,Residential Road,High,Car,Minor,1,9,False,Morning,True,1,2023,True
3834,28,Ratu Chatti,23.4180934,85.2132359,2024-11-10,20:51:00,Sunday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0,20,True,Evening,True,11,2024,False
3838,28,Ratu Chatti,23.4180934,85.2132359,2022-04-11,09:17:00,Monday,Rainy,Chowk/Intersection,Medium,Car,Minor,0,9,False,Morning,True,4,2022,True
3958,28,Ratu Chatti,23.4180934,85.2132359,2022-06-19,10:55:00,Sunday,Rainy,Highway,High,Car,Minor,1,10,True,Morning,True,6,2022,True
4089,28,Ratu Chatti,23.4180934,85.2132359,2021-08-13,07:17:00,Friday,Rainy,Main Road,Medium,Two-Wheeler,Minor,1,7,False,Morning,False,8,2021,True
4146,28,Ratu Chatti,23.4180934,85.2132359,2021-09-21,08:55:00,Tuesday,Clear,Highway,Medium,Car,Minor,0,8,False,Morning,True,9,2021,False
4175,28,Ratu Chatti,23.4180934,85.2132359,2025-10-02,16:57:00,Thursday,Clear,Residential Road,Medium,Car,Serious,1,16,False,Afternoon,False,10,2025,False
4186,28,Ratu Chatti,23.4180934,85.2132359,2021-03-27,18:40:00,Saturday,Foggy,Residential Road,Low,Two-Wheeler,Minor,0,18,True,Evening,True,3,2021,True
4254,28,Ratu Chatti,23.4180934,85.2132359,2024-09-08,07:57:00,Sunday,Rainy,Residential Road,High,Two-Wheeler,Minor,0,7,True,Morning,False,9,2024,True
4277,28,Ratu Chatti,23.4180934,85.2132359,2022-09-20,07:55:00,Tuesday,Clear,Chowk/Intersection,Low,Car,Minor,0,7,False,Morning,False,9,2022,False
4282,28,Ratu Chatti,23.4180934,85.2132359,2021-12-31,20:56:00,Friday,Clear,Main Road,Medium,Auto-Rickshaw,Minor,1,20,False,Evening,True,12,2021,False
4322,28,Ratu Chatti,23.4180934,85.2132359,2023-09-11,15:40:00,Monday,Clear,Residential Road,Medium,Auto-Rickshaw,Minor,0,15,False,Afternoon,False,9,2023,False
4338,28,Ratu Chatti,23.4180934,85.2132359,2025-01-24,17:59:00,Friday,Foggy,Main Road,High,Car,Fatal,4,17,False,Evening,True,1,2025,True
4339,28,Ratu Chatti,23.4180934,85.2132359,2025-10-14,08:48:00,Tuesday,Clear,Residential Road,Medium,Two-Wheeler,Minor,0,8,False,Morning,True,10,2025,False
4342,28,Ratu Chatti,23.4180934,85.2132359,2021-10-14,10:13:00,Thursday,Clear,Main Road,Low,Two-Wheeler,Minor,1,10,False,Morning,True,10,2021,False
4387,28,Ratu Chatti,23.4180934,85.2132359,2022-02-21,09:48:00,Monday,Rainy,Chowk/Intersection,Low,Two-Wheeler,Serious,1,9,False,Morning,True,2,2022,True
4388,28,Ratu Chatti,23.4180934,85.2132359,2025-11-07,17:24:00,Friday,Rainy,Chowk/Intersection,Low,Auto-Rickshaw,Minor,1,17,False,Evening,True,11,2025,True
4390,28,Ratu Chatti,23.4180934,85.2132359,2022-05-13,19:34:00,Friday,Rainy,Chowk/Intersection,High,Car,Serious,2,19,False,Evening,True,5,2022,True
4435,28,Ratu Chatti,23.4180934,85.2132359,2024-03-22,18:36:00,Friday,Clear,Main Road,Low,Two-Wheeler,Minor,1,18,False,Evening,True,3,2024,False
4440,28,Ratu Chatti,23.4180934,85.2132359,2021-03-16,16:14:00,Tuesday,Clear,Highway,Medium,Auto-Rickshaw,Minor,0,16,False,Afternoon,False,3,2021,False
4446,28,Ratu Chatti,23.4180934,85.2132359,2024-07-21,18:43:00,Sunday,Rainy,Highway,Low,Auto-Rickshaw,Minor,1,18,True,Evening,True,7,2024,True
4461,28,Ratu Chatti,23.4180934,85.2132359,2025-11-06,09:20:00,Thursday,Clear,Main Road,Medium,Truck,Serious,1,9,False,Morning,True,11,2025,False
4464,28,Ratu Chatti,23.4180934,85.2132359,2023-06-08,10:03:00,Thursday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,0,10,False,Morning,True,6,2023,False
4499,28,Ratu Chatti,23.4180934,85.2132359,2024-04-25,08:06:00,Thursday,Clear,Main Road,Medium,Car,Fatal,1,8,False,Morning,True,4,2024,False
4515,28,Ratu Chatti,23.4180934,85.2132359,2022-08-28,05:15:00,Sunday,Rainy,Highway,Low,Two-Wheeler,Minor,0,5,True,Morning,False,8,2022,True
4559,28,Ratu Chatti,23.4180934,85.2132359,2021-09-10,11:39:00,Friday,Clear,Highway,High,Auto-Rickshaw,Fatal,1,11,False,Morning,False,9,2021,False
4564,28,Ratu Chatti,23.4180934,85.2132359,2022-09-18,08:59:00,Sunday,Clear,Chowk/Intersection,High,Auto-Rickshaw,Minor,0,8,True,Morning,True,9,2022,False
4675,28,Ratu Chatti,23.4180934,85.2132359,2022-04-21,18:29:00,Thursday,Clear,Main Road,Medium,Two-Wheeler,Serious,3,18,False,Evening,True,4,2022,False
4691,28,Ratu Chatti,23.4180934,85.2132359,2025-11-12,17:37:00,Wednesday,Clear,Chowk/Intersection,High,Two-Wheeler,Serious,1,17,False,Evening,True,11,2025,False
4728,28,Ratu Chatti,23.4180934,85.2132359,2024-02-15,07:48:00,Thursday,Stormy,Chowk/Intersection,Low,Two-Wheeler,Minor,1,7,False,Morning,False,2,2024,True
4759,28,Ratu Chatti,23.4180934,85.2132359,2022-03-21,19:23:00,Monday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0,19,False,Evening,True,3,2022,False
4764,28,Ratu Chatti,23.4180934,85.2132359,2023-08-27,09:15:00,Sunday,Foggy,Chowk/Intersection,High,Car,Minor,0,9,True,Morning,True,8,2023,True
4778,28,Ratu Chatti,23.4180934,85.2132359,2024-09-02,09:02:00,Monday,Rainy,Chowk/Intersection,Medium,Two-Wheeler,Minor,1,9,False,Morning,True,9,2024,True
4874,28,Ratu Chatti,23.4180934,85.2132359,2025-09-25,20:38:00,Thursday,Clear,Highway,High,Car,Fatal,1,20,False,Evening,True,9,2025,False
4929,28,Ratu Chatti,23.4180934,85.2132359,2024-09-04,10:06:00,Wednesday,Clear,Chowk/Intersection,Medium,Auto-Rickshaw,Minor,1,10,False,Morning,True,9,2024,False
4933,28,Ratu Chatti,23.4180934,85.2132359,2022-10-21,16:55:00,Friday,Clear,Highway,High,Auto-Rickshaw,Serious,1,16,False,Afternoon,False,10,2022,False
4948,28,Ratu Chatti,23.4180934,85.2132359,2025-03-03,10:49:00,Monday,Clear,Chowk/Intersection,High,Car,Minor,1,10,False,Morning,True,3,2025,False
4989,28,Ratu Chatti,23.4180934,85.2132359,2024-03-24,16:01:00,Sunday,Clear,Residential Road,Medium,Two-Wheeler,Serious,1,16,True,Afternoon,False,3,2024,False
5004,28,Ratu Chatti,23.4180934,85.2132359,2022-08-01,05:18:00,Monday,Rainy,Chowk/Intersection,Medium,Car,Minor,0,5,False,Morning,False,8,2022,True
5012,28,Ratu Chatti,23.4180934,85.2132359,2024-04-05,16:53:00,Friday,Clear,Residential Road,High,Truck,Minor,1,16,False,Afternoon,False,4,2024,False
5020,28,Ratu Chatti,23.4180934,85.2132359,2021-07-22,10:04:00,Thursday,Clear,Chowk/Intersection,Medium,Car,Minor,1,10,False,Morning,True,7,2021,False
5032,28,Ratu Chatti,23.4180934,85.2132359,2023-12-22,17:24:00,Friday,Rainy,Chowk/Intersection,Low,Car,Minor,0,17,False,Evening,True,12,2023,True
5042,28,Ratu Chatti,23.4180934,85.2132359,2024-06-24,20:24:00,Monday,Rainy,Chowk/Intersection,Medium,Auto-Rickshaw,Minor,0,20,False,Evening,True,6,2024,True
5063,28,Ratu Chatti,23.4180934,85.2132359,2024-05-28,08:03:00,Tuesday,Clear,Highway,Medium,Bus,Minor,0,8,False,Morning,True,5,2024,False
5125,28,Ratu Chatti,23.4180934,85.2132359,2024-06-14,07:41:00,Friday,Stormy,Chowk/Intersection,Low,Two-Wheeler,Minor,0,7,False,Morning,False,6,2024,True
5149,28,Ratu Chatti,23.4180934,85.2132359,2025-01-24,10:34:00,Friday,Clear,Residential Road,High,Two-Wheeler,Minor,1,10,False,Morning,True,1,2025,False
5169,28,Ratu Chatti,23.4180934,85.2132359,2021-12-02,08:59:00,Thursday,Clear,Residential Road,High,Car,Minor,0,8,False,Morning,True,12,2021,False
5194,28,Ratu Chatti,23.4180934,85.2132359,2025-05-26,18:10:00,Monday,Clear,Highway,High,Two-Wheeler,Minor,0,18,False,Evening,True,5,2025,False
5228,28,Ratu Chatti,23.4180934,85.2132359,2021-05-26,16:13:00,Wednesday,Rainy,Main Road,Medium,Two-Wheeler,Minor,0,16,False,Afternoon,False,5,2021,True
5283,28,Ratu Chatti,23.4180934,85.2132359,2024-10-20,09:27:00,Sunday,Clear,Highway,High,Auto-Rickshaw,Minor,0,9,True,Morning,True,10,2024,False
5322,28,Ratu Chatti,23.4180934,85.2132359,2024-11-08,18:07:00,Friday,Clear,Chowk/Intersection,Low,Car,Minor,0,18,False,Evening,True,11,2024,False
5347,28,Ratu Chatti,23.4180934,85.2132359,2021-01-20,18:14:00,Wednesday,Clear,Chowk/Intersection,High,Auto-Rickshaw,Minor,0,18,False,Evening,True,1,2021,False
5378,28,Ratu Chatti,23.4180934,85.2132359,2024-11-06,17:59:00,Wednesday,Clear,Main Road,Low,Bus,Serious,1,17,False,Evening,True,11,2024,False
5382,28,Ratu Chatti,23.4180934,85.2132359,2023-04-26,16:02:00,Wednesday,Clear,Residential Road,Medium,Truck,Serious,3,16,False,Afternoon,False,4,2023,False
5404,28,Ratu Chatti,23.4180934,85.2132359,2021-10-19,18:55:00,Tuesday,Foggy,Chowk/Intersection,Low,Two-Wheeler,Serious,1,18,False,Evening,True,10,2021,True
5438,28,Ratu Chatti,23.4180934,85.2132359,2024-09-11,17:23:00,Wednesday,Clear,Highway,Low,Two-Wheeler,Minor,0,17,False,Evening,True,9,2024,False
5452,28,Ratu Chatti,23.4180934,85.2132359,2021-11-21,12:35:00,Sunday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,1,12,True,Afternoon,False,11,2021,False
5486,28,Ratu Chatti,23.4180934,85.2132359,2021-03-16,07:18:00,Tuesday,Clear,Main Road,High,Truck,Serious,1,7,False,Morning,False,3,2021,False
5510,28,Ratu Chatti,23.4180934,85.2132359,2024-05-10,18:07:00,Friday,Clear,Highway,High,Two-Wheeler,Serious,3,18,False,Evening,True,5,2024,False
5525,28,Ratu Chatti,23.4180934,85.2132359,2021-06-13,21:56:00,Sunday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,1,21,True,Night,False,6,2021,False
5528,28,Ratu Chatti,23.4180934,85.2132359,2021-07-10,17:11:00,Saturday,Rainy,Main Road,High,Auto-Rickshaw,Minor,0,17,True,Evening,True,7,2021,True
5613,28,Ratu Chatti,23.4180934,85.2132359,2021-05-07,19:50:00,Friday,Clear,Main Road,Medium,Auto-Rickshaw,Serious,2,19,False,Evening,True,5,2021,False
5622,28,Ratu Chatti,23.4180934,85.2132359,2022-05-27,07:33:00,Friday,Stormy,Chowk/Intersection,Medium,Two-Wheeler,Serious,1,7,False,Morning,False,5,2022,True
5681,28,Ratu Chatti,23.4180934,85.2132359,2021-02-20,17:35:00,Saturday,Rainy,Chowk/Intersection,High,Two-Wheeler,Minor,1,17,True,Evening,True,2,2021,True
5695,28,Ratu Chatti,23.4180934,85.2132359,2023-05-23,19:17:00,Tuesday,Clear,Residential Road,Medium,Car,Serious,2,19,False,Evening,True,5,2023,False
5749,28,Ratu Chatti,23.4180934,85.2132359,2021-04-12,19:09:00,Monday,Clear,Main Road,High,Two-Wheeler,Serious,2,19,False,Evening,True,4,2021,False
5770,28,Ratu Chatti,23.4180934,85.2132359,2024-09-24,15:36:00,Tuesday,Rainy,Chowk/Intersection,High,Car,Minor,0,15,False,Afternoon,False,9,2024,True
5800,28,Ratu Chatti,23.4180934,85.2132359,2024-09-09,17:46:00,Monday,Clear,Chowk/Intersection,Low,Two-Wheeler,Serious,1,17,False,Evening,True,9,2024,False
5818,28,Ratu Chatti,23.4180934,85.2132359,2021-05-01,06:38:00,Saturday,Clear,Main Road,Low,Auto-Rickshaw,Minor,0,6,True,Morning,False,5,2021,False
5905,28,Ratu Chatti,23.4180934,85.2132359,2022-01-06,17:58:00,Thursday,Clear,Highway,Medium,Car,Fatal,2,17,False,Evening,True,1,2022,False
5987,28,Ratu Chatti,23.4180934,85.2132359,2022-07-20,19:22:00,Wednesday,Rainy,Chowk/Intersection,High,Auto-Rickshaw,Minor,0,19,False,Evening,True,7,2022,True
6176,28,Ratu Chatti,23.4180934,85.2132359,2021-11-07,07:37:00,Sunday,Clear,Chowk/Intersection,High,Two-Wheeler,Serious,1,7,True,Morning,False,11,2021,False
6186,28,Ratu Chatti,23.4180934,85.2132359,2024-08-01,20:15:00,Thursday,Clear,Residential Road,High,Truck,Minor,0,20,False,Evening,True,8,2024,False
6227,28,Ratu Chatti,23.4180934,85.2132359,2022-10-04,19:55:00,Tuesday,Clear,Residential Road,Medium,Two-Wheeler,Serious,1,19,False,Evening,True,10,2022,False
6301,28,Ratu Chatti,23.4180934,85.2132359,2021-10-27,09:19:00,Wednesday,Clear,Residential Road,Medium,Auto-Rickshaw,Minor,0,9,False,Morning,True,10,2021,False
6319,28,Ratu Chatti,23.4180934,85.2132359,2023-06-04,17:04:00,Sunday,Clear,Chowk/Intersection,Low,Truck,Minor,1,17,True,Evening,True,6,2023,False
6432,28,Ratu Chatti,23.4180934,85.2132359,2024-05-28,08:36:00,Tuesday,Clear,Main Road,Low,Bus,Minor,0,8,False,Morning,True,5,2024,False
6456,28,Ratu Chatti,23.4180934,85.2132359,2024-07-29,19:20:00,Monday,Clear,Chowk/Intersection,Medium,Auto-Rickshaw,Minor,0,19,False,Evening,True,7,2024,False
6457,28,Ratu Chatti,23.4180934,85.2132359,2021-07-23,17:25:00,Friday,Rainy,Highway,Low,Two-Wheeler,Serious,1,17,False,Evening,True,7,2021,True
6461,28,Ratu Chatti,23.4180934,85.2132359,2024-08-20,18:32:00,Tuesday,Clear,Chowk/Intersection,Medium,Bus,Minor,0,18,False,Evening,True,8,2024,False
6489,28,Ratu Chatti,23.4180934,85.2132359,2022-08-04,11:45:00,Thursday,Stormy,Main Road,Medium,Car,Minor,1,11,False,Morning,False,8,2022,True
6525,28,Ratu Chatti,23.4180934,85.2132359,2022-04-10,19:07:00,Sunday,Clear,Chowk/Intersection,High,Car,Minor,0,19,True,Evening,True,4,2022,False
6551,28,Ratu Chatti,23.4180934,85.2132359,2023-08-23,09:43:00,Wednesday,Clear,Chowk/Intersection,High,Auto-Rickshaw,Minor,1,9,False,Morning,True,8,2023,False
6690,28,Ratu Chatti,23.4180934,85.2132359,2022-10-30,08:30:00,Sunday,Clear,Chowk/Intersection,Low,Two-Wheeler,Minor,0,8,True,Morning,True,10,2022,False
6725,28,Ratu Chatti,23.4180934,85.2132359,2023-04-17,18:32:00,Monday,Foggy,Main Road,Medium,Auto-Rickshaw,Fatal,1,18,False,Evening,True,4,2023,True
6745,28,Ratu Chatti,23.4180934,85.2132359,2024-03-10,07:41:00,Sunday,Clear,Main Road,Medium,Truck,Minor,1,7,True,Morning,False,3,2024,False
6762,28,Ratu Chatti,23.4180934,85.2132359,2025-08-29,06:42:00,Friday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0,6,False,Morning,False,8,2025,False
6781,28,Ratu Chatti,23.4180934,85.2132359,2021-06-23,17:36:00,Wednesday,Clear,Residential Road,High,Two-Wheeler,Minor,0,17,False,Evening,True,6,2021,False
6829,28,Ratu Chatti,23.4180934,85.2132359,2021-05-06,07:39:00,Thursday,Rainy,Main Road,Low,Two-Wheeler,Fatal,1,7,False,Morning,False,5,2021,True
6851,28,Ratu Chatti,23.4180934,85.2132359,2025-09-18,17:04:00,Thursday,Rainy,Main Road,High,Car,Fatal,1,17,False,Evening,True,9,2025,True
6877,28,Ratu Chatti,23.4180934,85.2132359,2022-04-11,08:32:00,Monday,Clear,Highway,Medium,Auto-Rickshaw,Minor,1,8,False,Morning,True,4,2022,False
6925,28,Ratu Chatti,23.4180934,85.2132359,2025-07-21,19:16:00,Monday,Clear,Main Road,Medium,Car,Minor,1,19,False,Evening,True,7,2025,False
6928,28,Ratu Chatti,23.4180934,85.2132359,2024-08-19,11:03:00,Monday,Clear,Main Road,Medium,Auto-Rickshaw,Minor,0,11,False,Morning,False,8,2024,False
6977,28,Ratu Chatti,23.4180934,85.2132359,2023-05-02,12:25:00,Tuesday,Foggy,Highway,High,Two-Wheeler,Serious,2,12,False,Afternoon,False,5,2023,True
6990,28,Ratu Chatti,23.4180934,85.2132359,2023-09-12,08:49:00,Tuesday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0,8,False,Morning,True,9,2023,False
7095,28,Ratu Chatti,23.4180934,85.2132359,2021-10-07,15:49:00,Thursday,Rainy,Main Road,Medium,Two-Wheeler,Serious,1,15,False,Afternoon,False,10,2021,True
7165,28,Ratu Chatti,23.4180934,85.2132359,2025-11-27,11:19:00,Thursday,Clear,Highway,High,Auto-Rickshaw,Minor,0,11,False,Morning,False,11,2025,False
7187,28,Ratu Chatti,23.4180934,85.2132359,2025-10-04,09:24:00,Saturday,Clear,Chowk/Intersection,Medium,Auto-Rickshaw,Fatal,1,9,True,Morning,True,10,2025,False
7287,28,Ratu Chatti,23.4180934,85.2132359,2025-10-19,17:47:00,Sunday,Stormy,Chowk/Intersection,High,Two-Wheeler,Minor,0,17,True,Evening,True,10,2025,True
7315,28,Ratu Chatti,23.4180934,85.2132359,2025-11-24,09:33:00,Monday,Foggy,Residential Road,Medium,Truck,Fatal,2,9,False,Morning,True,11,2025,True
7320,28,Ratu Chatti,23.4180934,85.2132359,2021-01-05,19:29:00,Tuesday,Stormy,Main Road,High,Two-Wheeler,Serious,1,19,False,Evening,True,1,2021,True
7331,28,Ratu Chatti,23.4180934,85.2132359,2023-03-13,08:55:00,Monday,Clear,Chowk/Intersection,Low,Bus,Serious,1,8,False,Morning,True,3,2023,False
7333,28,Ratu Chatti,23.4180934,85.2132359,2024-02-29,20:50:00,Thursday,Foggy,Highway,High,Car,Minor,0,20,False,Evening,True,2,2024,True
7345,28,Ratu Chatti,23.4180934,85.2132359,2021-03-21,08:01:00,Sunday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,0,8,True,Morning,True,3,2021,False
7360,28,Ratu Chatti,23.4180934,85.2132359,2024-07-05,19:31:00,Friday,Rainy,Chowk/Intersection,High,Two-Wheeler,Minor,0,19,False,Evening,True,7,2024,True
7373,28,Ratu Chatti,23.4180934,85.2132359,2023-02-09,11:35:00,Thursday,Stormy,Chowk/Intersection,Medium,Bus,Serious,2,11,False,Morning,False,2,2023,True
7412,28,Ratu Chatti,23.4180934,85.2132359,2021-04-13,19:45:00,Tuesday,Clear,Main Road,High,Car,Fatal,1,19,False,Evening,True,4,2021,False
7422,28,Ratu Chatti,23.4180934,85.2132359,2025-07-31,19:24:00,Thursday,Clear,Chowk/Intersection,High,Car,Minor,1,19,False,Evening,True,7,2025,False
7477,28,Ratu Chatti,23.4180934,85.2132359,2023-09-12,18:25:00,Tuesday,Rainy,Main Road,Medium,Two-Wheeler,Serious,2,18,False,Evening,True,9,2023,True
7525,28,Ratu Chatti,23.4180934,85.2132359,2021-07-30,07:42:00,Friday,Clear,Main Road,Medium,Auto-Rickshaw,Minor,0,7,False,Morning,False,7,2021,False
7607,28,Ratu Chatti,23.4180934,85.2132359,2022-05-06,21:09:00,Friday,Clear,Highway,Low,Car,Minor,0,21,False,Night,False,5,2022,False
7688,28,Ratu Chatti,23.4180934,85.2132359,2022-09-18,08:33:00,Sunday,Clear,Highway,High,Auto-Rickshaw,Serious,1,8,True,Morning,True,9,2022,False
7744,28,Ratu Chatti,23.4180934,85.2132359,2021-12-16,18:11:00,Thursday,Clear,Highway,Medium,Two-Wheeler,Minor,0,18,False,Evening,True,12,2021,False
7806,28,Ratu Chatti,23.4180934,85.2132359,2022-06-19,20:56:00,Sunday,Clear,Chowk/Intersection,High,Truck,Minor,0,20,True,Evening,True,6,2022,False
7815,28,Ratu Chatti,23.4180934,85.2132359,2022-12-25,08:19:00,Sunday,Rainy,Chowk/Intersection,High,Car,Minor,1,8,True,Morning,True,12,2022,True
7820,28,Ratu Chatti,23.4180934,85.2132359,2022-07-11,07:58:00,Monday,Clear,Main Road,Low,Two-Wheeler,Serious,2,7,False,Morning,False,7,2022,False
7825,28,Ratu Chatti,23.4180934,85.2132359,2024-07-24,09:43:00,Wednesday,Clear,Highway,Medium,Two-Wheeler,Serious,2,9,False,Morning,True,7,2024,False
7862,28,Ratu Chatti,23.4180934,85.2132359,2025-02-22,09:20:00,Saturday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,1,9,True,Morning,True,2,2025,False
7879,28,Ratu Chatti,23.4180934,85.2132359,2025-02-25,17:20:00,Tuesday,Clear,Chowk/Intersection,High,Two-Wheeler,Serious,1,17,False,Evening,True,2,2025,False
7919,28,Ratu Chatti,23.4180934,85.2132359,2024-01-31,10:59:00,Wednesday,Foggy,Chowk/Intersection,Low,Auto-Rickshaw,Fatal,1,10,False,Morning,True,1,2024,True
7941,28,Ratu Chatti,23.4180934,85.2132359,2023-03-18,07:26:00,Saturday,Clear,Main Road,Medium,Two-Wheeler,Fatal,1,7,True,Morning,False,3,2023,False
7973,28,Ratu Chatti,23.4180934,85.2132359,2022-06-08,08:23:00,Wednesday,Rainy,Highway,High,Auto-Rickshaw,Minor,1,8,False,Morning,True,6,2022,True
15,29,Nagri,23.309508,85.2271619,2021-06-28,11:43:00,Monday,Stormy,Residential Road,Medium,Bus,Minor,0,11,False,Morning,False,6,2021,True
55,29,Nagri,23.309508,85.2271619,2024-02-05,07:22:00,Monday,Rainy,Chowk/Intersection,Medium,Car,Fatal,4,7,False,Morning,False,2,2024,True
75,29,Nagri,23.309508,85.2271619,2022-05-16,18:42:00,Monday,Rainy,Residential Road,High,Car,Minor,0,18,False,Evening,True,5,2022,True
152,29,Nagri,23.309508,85.2271619,2023-08-21,11:21:00,Monday,Clear,Main Road,Low,Two-Wheeler,Minor,0,11,False,Morning,False,8,2023,False
269,29,Nagri,23.309508,85.2271619,2023-12-12,18:48:00,Tuesday,Clear,Chowk/Intersection,Medium,Auto-Rickshaw,Minor,0,18,False,Evening,True,12,2023,False
399,29,Nagri,23.309508,85.2271619,2024-12-15,17:20:00,Sunday,Clear,Chowk/Intersection,High,Car,Serious,3,17,True,Evening,True,12,2024,False
